sale_id,sale_date,customer_id,product_id,quantity,monthly_price,revenue
2754,26/09/2024,954,2,1,200,200
2755,17/08/2024,278,4,2,300,600
2756,08/06/2023,112,4,3,300,900
2757,08/05/2024,1987,3,3,120,360
2758,25/11/2023,1867,4,2,300,600
2759,05/09/2024,1497,3,2,120,240
2760,24/03/2023,746,1,1,80,80
2761,09/07/2024,688,2,2,200,400
2762,02/08/2024,392,3,1,120,120
2763,13/07/2024,969,2,3,200,600
2764,22/07/2024,143,5,3,500,1500
2765,09/08/2024,1056,1,3,80,240
2766,22/01/2023,181,5,2,500,1000
2767,12/05/2023,579,5,2,500,1000
2768,09/04/2024,1540,4,2,300,600
2769,31/03/2024,798,4,1,300,300
2770,29/10/2023,269,5,1,500,500
2771,24/09/2023,1260,4,1,300,300
2772,30/01/2024,1301,2,3,200,600
2773,30/04/2023,553,4,1,300,300
2774,03/09/2023,633,5,2,500,1000
2775,21/07/2024,275,4,2,300,600
2776,07/02/2023,743,4,3,300,900
2777,02/09/2023,1840,3,2,120,240
2778,21/01/2023,86,3,2,120,240
2779,20/04/2023,1087,5,2,500,1000
2780,28/08/2024,404,2,1,200,200
2781,29/01/2024,192,1,1,80,80
2782,14/02/2024,1317,1,2,80,160
2783,09/10/2024,1055,5,2,500,1000
2784,08/01/2023,1354,2,2,200,400
2785,19/03/2024,1682,2,2,200,400
2786,24/11/2023,107,2,1,200,200
2787,17/10/2023,1895,3,3,120,360
2788,25/05/2024,622,5,2,500,1000
2789,27/12/2023,276,1,1,80,80
2790,21/08/2024,1746,2,2,200,400
2791,16/12/2024,651,5,3,500,1500
2792,07/08/2023,1622,1,1,80,80
2793,10/02/2024,556,3,1,120,120
2794,12/09/2024,1106,4,3,300,900
2795,08/08/2023,1088,1,3,80,240
2796,17/08/2024,1914,1,1,80,80
2797,17/04/2023,1954,1,3,80,240
2798,03/08/2024,1879,4,2,300,600
2799,31/08/2024,1857,2,3,200,600
2800,24/12/2024,567,4,3,300,900
2801,13/10/2023,586,1,1,80,80
2802,08/01/2023,885,3,3,120,360
2803,08/07/2023,129,1,1,80,80
2804,22/03/2023,256,3,2,120,240
2805,18/04/2023,934,5,3,500,1500
2806,17/11/2023,231,3,3,120,360
2807,01/08/2024,1521,1,1,80,80
2808,16/11/2024,1161,4,1,300,300
2809,12/12/2023,863,1,3,80,240
2810,24/11/2023,1479,1,1,80,80
2811,08/07/2024,1937,5,3,500,1500
2812,29/11/2024,355,2,2,200,400
2813,29/10/2023,1648,1,3,80,240
2814,19/07/2023,1509,5,2,500,1000
2815,23/02/2024,1844,4,2,300,600
2816,08/02/2023,146,5,1,500,500
2817,03/11/2023,1983,5,1,500,500
2818,04/01/2023,1057,3,1,120,120
2819,24/09/2024,260,2,1,200,200
2820,18/03/2023,87,2,3,200,600
2821,12/04/2024,843,4,2,300,600
2822,28/06/2023,1972,5,3,500,1500
2823,06/10/2024,265,4,2,300,600
2824,03/10/2023,1856,4,2,300,600
2825,01/06/2023,1566,2,2,200,400
2826,13/06/2023,392,2,3,200,600
2827,17/10/2023,232,2,1,200,200
2828,13/01/2024,901,1,3,80,240
2829,12/09/2024,588,5,2,500,1000
2830,29/09/2024,447,4,3,300,900
2831,06/11/2023,1153,5,2,500,1000
2832,24/01/2024,1295,4,1,300,300
2833,19/10/2024,1113,4,1,300,300
2834,02/07/2023,466,4,3,300,900
2835,02/11/2023,934,4,1,300,300
2836,13/03/2023,1194,3,2,120,240
2837,07/08/2023,128,3,2,120,240
2838,19/12/2024,1198,1,1,80,80
2839,22/06/2023,1973,2,1,200,200
2840,14/10/2024,1050,4,1,300,300
2841,29/09/2023,573,5,3,500,1500
2842,26/12/2024,511,3,3,120,360
2843,12/04/2024,488,2,2,200,400
2844,26/09/2023,891,1,3,80,240
2845,20/01/2023,579,2,3,200,600
2846,31/07/2024,950,4,2,300,600
2847,17/05/2024,406,2,2,200,400
2848,27/05/2023,1050,4,1,300,300
2849,04/03/2024,1107,3,1,120,120
2850,14/06/2023,364,3,3,120,360
2851,06/11/2023,1391,4,2,300,600
2852,01/06/2024,1084,5,3,500,1500
2853,14/01/2023,551,3,3,120,360
2854,12/05/2023,1659,5,2,500,1000
2855,14/03/2024,292,4,2,300,600
2856,04/11/2024,789,4,2,300,600
2857,20/09/2023,1961,3,2,120,240
2858,04/10/2024,1910,5,3,500,1500
2859,13/08/2023,816,4,3,300,900
2860,15/09/2023,1818,3,3,120,360
2861,22/08/2023,191,4,2,300,600
2862,02/12/2023,461,2,1,200,200
2863,13/02/2024,1828,2,3,200,600
2864,24/01/2023,664,3,1,120,120
2865,28/09/2023,1920,4,1,300,300
2866,05/04/2023,233,3,1,120,120
2867,22/05/2023,474,1,2,80,160
2868,24/11/2024,1429,3,2,120,240
2869,18/12/2024,658,3,3,120,360
2870,22/03/2023,271,2,3,200,600
2871,01/10/2023,1871,2,2,200,400
2872,03/10/2023,1158,4,2,300,600
2873,09/04/2024,171,3,1,120,120
2874,27/07/2023,1439,3,2,120,240
2875,23/10/2023,28,4,2,300,600
2876,08/02/2023,136,5,2,500,1000
2877,15/10/2023,925,4,2,300,600
2878,04/05/2023,405,2,1,200,200
2879,10/10/2023,977,2,3,200,600
2880,29/06/2023,888,3,1,120,120
2881,07/04/2023,1529,2,2,200,400
2882,10/07/2023,1265,4,2,300,600
2883,15/03/2023,856,3,3,120,360
2884,22/03/2024,1978,4,3,300,900
2885,11/05/2024,444,4,3,300,900
2886,14/07/2024,434,3,1,120,120
2887,28/04/2024,1252,5,3,500,1500
2888,22/12/2024,509,2,2,200,400
2889,26/04/2023,1823,1,2,80,160
2890,18/06/2024,1327,1,2,80,160
2891,08/04/2023,34,1,1,80,80
2892,24/11/2023,1026,2,3,200,600
2893,11/02/2024,362,5,3,500,1500
2894,09/11/2023,1219,4,3,300,900
2895,02/12/2024,606,3,3,120,360
2896,24/11/2024,1864,5,2,500,1000
2897,28/05/2023,1332,1,1,80,80
2898,08/12/2023,1671,2,3,200,600
2899,09/05/2024,716,2,2,200,400
2900,23/01/2023,250,3,2,120,240
2901,15/04/2023,147,4,1,300,300
2902,05/11/2024,1370,5,3,500,1500
2903,01/08/2024,348,5,1,500,500
2904,11/07/2024,1278,5,3,500,1500
2905,15/08/2024,399,4,1,300,300
2906,20/10/2024,1358,4,3,300,900
2907,10/08/2023,1200,4,3,300,900
2908,15/01/2023,125,3,1,120,120
2909,24/09/2024,763,2,3,200,600
2910,19/03/2023,398,1,1,80,80
2911,18/11/2023,131,4,1,300,300
2912,29/08/2023,1586,2,3,200,600
2913,18/01/2023,605,4,3,300,900
2914,29/03/2024,892,1,1,80,80
2915,18/03/2024,822,4,2,300,600
2916,04/10/2023,902,2,1,200,200
2917,28/02/2024,945,3,2,120,240
2918,20/04/2024,1431,1,2,80,160
2919,27/01/2023,732,2,1,200,200
2920,28/05/2024,1870,5,1,500,500
2921,08/04/2024,334,5,1,500,500
2922,29/12/2023,1044,5,2,500,1000
2923,18/01/2024,205,3,1,120,120
2924,08/06/2024,1627,4,1,300,300
2925,17/01/2024,956,4,3,300,900
2926,03/07/2023,355,4,3,300,900
2927,13/07/2023,1197,3,3,120,360
2928,06/04/2024,1213,5,1,500,500
2929,25/02/2023,824,4,1,300,300
2930,18/08/2023,1026,3,1,120,120
2931,03/05/2024,1897,3,2,120,240
2932,28/01/2023,941,2,2,200,400
2933,05/08/2024,168,4,3,300,900
2934,22/12/2024,368,5,2,500,1000
2935,03/07/2023,536,1,2,80,160
2936,29/02/2024,1949,3,2,120,240
2937,10/01/2024,963,2,3,200,600
2938,10/02/2023,1901,1,3,80,240
2939,28/04/2024,580,3,2,120,240
2940,17/09/2023,1394,2,1,200,200
2941,16/03/2024,1730,4,3,300,900
2942,25/03/2023,1620,2,2,200,400
2943,15/02/2023,950,3,1,120,120
2944,15/03/2024,1461,4,1,300,300
2945,01/11/2024,207,5,3,500,1500
2946,02/06/2024,1073,2,1,200,200
2947,13/03/2024,544,1,3,80,240
2948,16/05/2023,1853,4,2,300,600
2949,02/07/2023,1706,4,3,300,900
2950,09/12/2024,129,5,1,500,500
2951,21/06/2023,1471,2,3,200,600
2952,12/08/2024,614,1,3,80,240
2953,20/11/2024,35,5,2,500,1000
2954,22/06/2024,819,2,1,200,200
2955,30/04/2023,199,1,3,80,240
2956,08/10/2023,1837,1,2,80,160
2957,04/11/2023,77,3,2,120,240
2958,08/12/2024,369,1,2,80,160
2959,04/10/2023,833,2,2,200,400
2960,13/06/2024,526,5,2,500,1000
2961,22/10/2023,349,5,3,500,1500
2962,22/02/2023,506,3,3,120,360
2963,07/03/2024,643,2,1,200,200
2964,21/02/2023,238,1,3,80,240
2965,28/12/2024,1304,3,1,120,120
2966,13/03/2023,1601,4,1,300,300
2967,28/01/2023,1456,2,1,200,200
2968,13/04/2024,138,3,3,120,360
2969,30/06/2024,1293,5,2,500,1000
2970,05/02/2024,1764,3,1,120,120
2971,20/07/2023,1225,4,2,300,600
2972,02/09/2024,1166,2,1,200,200
2973,10/04/2024,612,3,3,120,360
2974,13/10/2024,1674,1,1,80,80
2975,17/08/2024,680,2,3,200,600
2976,13/07/2024,1943,3,2,120,240
2977,14/01/2024,1635,3,3,120,360
2978,26/06/2023,1847,2,2,200,400
2979,21/02/2023,1855,5,3,500,1500
2980,20/03/2023,839,1,1,80,80
2981,20/01/2024,938,2,1,200,200
2982,29/07/2024,355,1,3,80,240
2983,08/01/2023,578,1,2,80,160
2984,02/08/2023,847,2,2,200,400
2985,25/01/2023,1353,3,2,120,240
2986,25/03/2024,559,5,3,500,1500
2987,01/04/2024,849,1,3,80,240
2988,05/04/2024,1918,1,3,80,240
2989,17/07/2023,1255,3,3,120,360
2990,04/04/2023,1332,2,2,200,400
2991,19/12/2024,1682,5,2,500,1000
2992,12/03/2024,1743,1,3,80,240
2993,10/06/2024,1170,1,3,80,240
2994,20/11/2024,1176,2,2,200,400
2995,13/01/2024,1815,3,2,120,240
2996,09/08/2024,140,4,1,300,300
2997,14/04/2023,663,3,3,120,360
2998,10/11/2024,21,1,1,80,80
2999,18/09/2024,1278,1,2,80,160
3000,08/02/2023,64,5,2,500,1000
3001,02/04/2024,1242,3,3,120,360
3002,30/12/2023,1096,4,1,300,300
3003,15/05/2023,990,5,2,500,1000
3004,09/01/2024,162,4,1,300,300
3005,20/08/2023,130,5,1,500,500
3006,08/02/2023,581,3,1,120,120
3007,16/02/2023,1951,1,1,80,80
3008,05/02/2023,225,4,1,300,300
3009,05/04/2023,1782,3,3,120,360
3010,27/12/2023,580,4,3,300,900
3011,08/06/2024,1478,3,1,120,120
3012,26/05/2023,983,5,3,500,1500
3013,03/01/2024,1005,3,2,120,240
3014,06/03/2023,1939,5,1,500,500
3015,16/08/2023,1408,1,3,80,240
3016,03/06/2024,107,5,3,500,1500
3017,08/07/2024,621,2,2,200,400
3018,30/06/2023,840,1,2,80,160
3019,15/05/2024,1127,3,2,120,240
3020,19/08/2024,1165,3,2,120,240
3021,04/06/2023,577,2,1,200,200
3022,18/06/2024,1158,3,3,120,360
3023,18/09/2024,199,1,3,80,240
3024,10/03/2024,1904,1,2,80,160
3025,09/04/2023,510,5,3,500,1500
3026,07/09/2024,667,4,3,300,900
3027,07/01/2024,79,3,3,120,360
3028,16/07/2024,1972,2,2,200,400
3029,28/12/2023,894,1,3,80,240
3030,22/04/2023,1506,1,3,80,240
3031,28/03/2024,512,1,3,80,240
3032,18/06/2023,250,4,1,300,300
3033,06/08/2024,889,4,1,300,300
3034,19/05/2023,1024,3,3,120,360
3035,19/08/2023,599,2,3,200,600
3036,27/08/2023,1840,4,3,300,900
3037,10/09/2023,753,5,3,500,1500
3038,11/03/2024,600,4,3,300,900
3039,14/07/2024,975,1,3,80,240
3040,26/02/2024,483,2,1,200,200
3041,30/10/2023,836,3,2,120,240
3042,13/03/2023,172,4,3,300,900
3043,20/09/2023,869,1,3,80,240
3044,10/08/2023,17,5,3,500,1500
3045,18/03/2023,1759,5,2,500,1000
3046,03/03/2023,1318,3,3,120,360
3047,15/04/2024,394,3,3,120,360
3048,06/06/2023,1846,4,2,300,600
3049,05/05/2023,1522,3,3,120,360
3050,10/06/2023,1243,1,2,80,160
3051,24/06/2024,234,1,2,80,160
3052,17/09/2024,1414,1,3,80,240
3053,13/08/2024,248,4,1,300,300
3054,18/06/2024,1926,4,1,300,300
3055,16/04/2023,52,3,3,120,360
3056,11/05/2023,15,4,2,300,600
3057,23/12/2023,1348,1,2,80,160
3058,15/11/2024,441,2,2,200,400
3059,02/01/2023,1136,1,3,80,240
3060,21/08/2023,696,2,1,200,200
3061,04/01/2024,1896,3,2,120,240
3062,08/09/2023,7,5,2,500,1000
3063,18/04/2023,1587,4,3,300,900
3064,03/10/2023,826,4,1,300,300
3065,29/06/2023,1777,1,1,80,80
3066,25/12/2024,1269,1,3,80,240
3067,20/10/2023,1472,2,1,200,200
3068,06/08/2024,1389,4,3,300,900
3069,24/06/2023,1391,3,2,120,240
3070,03/05/2023,1946,1,3,80,240
3071,15/08/2023,1722,4,2,300,600
3072,19/03/2024,1311,5,3,500,1500
3073,03/03/2024,1986,2,2,200,400
3074,24/03/2023,1628,1,2,80,160
3075,19/10/2024,1130,1,3,80,240
3076,23/09/2024,1037,3,2,120,240
3077,06/03/2023,1170,1,1,80,80
3078,08/10/2023,478,4,3,300,900
3079,26/01/2024,631,4,1,300,300
3080,03/03/2024,715,4,2,300,600
3081,09/09/2024,1677,5,2,500,1000
3082,17/04/2023,115,5,2,500,1000
3083,01/07/2024,509,1,3,80,240
3084,20/10/2024,1176,5,2,500,1000
3085,19/09/2023,57,5,1,500,500
3086,08/06/2023,382,3,1,120,120
3087,22/09/2023,1181,5,3,500,1500
3088,12/04/2024,952,2,1,200,200
3089,21/07/2023,1846,2,3,200,600
3090,04/06/2023,1157,2,3,200,600
3091,13/01/2023,1187,1,2,80,160
3092,24/10/2023,275,4,1,300,300
3093,12/05/2024,1719,3,1,120,120
3094,19/08/2024,1101,1,1,80,80
3095,02/09/2023,1861,4,2,300,600
3096,27/10/2023,44,3,3,120,360
3097,28/12/2023,718,3,1,120,120
3098,20/12/2023,1574,3,1,120,120
3099,04/06/2024,318,2,1,200,200
3100,21/01/2024,534,2,1,200,200
3101,08/11/2023,1609,2,2,200,400
3102,18/02/2024,1777,3,3,120,360
3103,05/10/2023,1960,3,1,120,120
3104,15/12/2024,1178,2,1,200,200
3105,15/08/2024,237,3,3,120,360
3106,22/12/2023,893,2,2,200,400
3107,08/06/2024,517,2,2,200,400
3108,16/01/2023,1245,2,2,200,400
3109,14/02/2023,1334,4,2,300,600
3110,17/11/2023,1622,3,1,120,120
3111,12/10/2024,1201,1,3,80,240
3112,22/11/2023,1795,2,3,200,600
3113,28/05/2023,1244,1,3,80,240
3114,21/12/2023,38,4,2,300,600
3115,24/08/2023,654,3,2,120,240
3116,03/12/2024,1455,2,3,200,600
3117,04/09/2024,1934,2,1,200,200
3118,15/04/2023,747,2,2,200,400
3119,18/04/2024,1227,1,1,80,80
3120,31/01/2024,841,4,3,300,900
3121,21/03/2024,1830,3,2,120,240
3122,28/08/2024,448,4,1,300,300
3123,08/08/2023,1519,2,2,200,400
3124,17/03/2024,684,4,3,300,900
3125,06/10/2024,125,1,3,80,240
3126,28/10/2024,1862,5,3,500,1500
3127,28/01/2023,1089,5,1,500,500
3128,19/04/2024,793,3,2,120,240
3129,19/09/2024,784,3,2,120,240
3130,01/11/2023,1268,4,2,300,600
3131,09/02/2024,1551,3,3,120,360
3132,27/05/2024,226,1,1,80,80
3133,16/05/2024,465,2,3,200,600
3134,14/12/2023,643,2,3,200,600
3135,28/08/2023,1731,4,1,300,300
3136,23/07/2024,293,2,3,200,600
3137,25/11/2024,721,4,3,300,900
3138,03/12/2023,1975,3,2,120,240
3139,26/01/2023,1405,3,1,120,120
3140,13/02/2024,1649,1,1,80,80
3141,18/03/2023,756,2,2,200,400
3142,05/08/2023,166,1,1,80,80
3143,24/11/2023,1727,5,2,500,1000
3144,23/01/2023,769,1,3,80,240
3145,31/10/2024,1863,4,1,300,300
3146,18/12/2024,1242,4,1,300,300
3147,06/11/2023,1007,1,3,80,240
3148,21/08/2024,871,3,3,120,360
3149,24/09/2023,1299,5,1,500,500
3150,19/02/2024,1076,1,1,80,80
3151,07/10/2024,1398,3,1,120,120
3152,24/09/2023,1694,1,2,80,160
3153,29/11/2023,1387,2,1,200,200
3154,25/03/2024,567,4,1,300,300
3155,18/07/2024,1038,2,3,200,600
3156,02/09/2024,1805,2,3,200,600
3157,04/09/2023,1364,5,2,500,1000
3158,05/02/2023,602,3,3,120,360
3159,05/02/2024,1563,4,1,300,300
3160,28/01/2023,1113,2,1,200,200
3161,08/08/2023,905,4,2,300,600
3162,10/02/2024,41,3,3,120,360
3163,05/09/2024,1328,1,3,80,240
3164,28/09/2023,1292,2,3,200,600
3165,12/10/2024,1162,3,2,120,240
3166,25/05/2024,1030,4,3,300,900
3167,13/10/2023,242,3,3,120,360
3168,29/03/2024,162,1,3,80,240
3169,13/11/2023,1019,3,1,120,120
3170,12/08/2024,692,4,2,300,600
3171,24/10/2023,809,2,1,200,200
3172,04/12/2023,979,2,2,200,400
3173,03/11/2023,518,5,3,500,1500
3174,03/03/2024,898,4,1,300,300
3175,17/12/2023,783,5,3,500,1500
3176,25/05/2024,1425,5,3,500,1500
3177,08/06/2024,784,1,2,80,160
3178,06/05/2024,1180,4,3,300,900
3179,16/08/2024,85,2,1,200,200
3180,09/01/2023,1736,4,2,300,600
3181,11/05/2024,1034,1,2,80,160
3182,25/12/2024,138,4,1,300,300
3183,13/07/2024,754,4,3,300,900
3184,14/07/2024,906,5,3,500,1500
3185,15/03/2024,713,4,3,300,900
3186,05/07/2024,156,5,3,500,1500
3187,18/04/2023,408,5,3,500,1500
3188,02/09/2023,787,3,2,120,240
3189,12/09/2023,1249,1,2,80,160
3190,02/02/2023,580,5,1,500,500
3191,23/01/2023,1208,4,3,300,900
3192,19/07/2024,1219,5,3,500,1500
3193,18/02/2023,554,5,3,500,1500
3194,06/04/2024,396,5,1,500,500
3195,12/08/2024,1938,2,3,200,600
3196,02/12/2023,1687,2,2,200,400
3197,24/12/2023,1620,2,3,200,600
3198,02/05/2023,1158,2,1,200,200
3199,19/03/2024,1333,3,2,120,240
3200,25/12/2023,1890,5,2,500,1000
3201,24/08/2024,810,3,2,120,240
3202,12/12/2023,962,4,3,300,900
3203,12/07/2023,542,1,1,80,80
3204,20/02/2024,1033,3,1,120,120
3205,12/01/2024,987,2,3,200,600
3206,07/04/2024,170,2,1,200,200
3207,22/10/2024,290,4,2,300,600
3208,26/05/2023,1192,5,2,500,1000
3209,22/04/2024,1368,1,1,80,80
3210,14/10/2024,1521,3,1,120,120
3211,12/02/2024,1169,5,3,500,1500
3212,13/10/2023,1437,5,3,500,1500
3213,21/04/2023,740,3,3,120,360
3214,11/09/2024,1842,3,3,120,360
3215,19/02/2023,588,3,3,120,360
3216,14/01/2023,735,3,3,120,360
3217,14/05/2023,1713,2,2,200,400
3218,10/08/2024,457,5,1,500,500
3219,18/08/2024,701,5,3,500,1500
3220,09/12/2023,979,2,2,200,400
3221,31/10/2024,1326,5,1,500,500
3222,13/10/2023,46,3,1,120,120
3223,10/11/2023,1918,1,1,80,80
3224,28/08/2024,1041,5,3,500,1500
3225,24/10/2023,1602,1,3,80,240
3226,28/08/2024,1384,1,3,80,240
3227,22/07/2024,1285,2,1,200,200
3228,13/06/2023,1147,4,1,300,300
3229,11/05/2024,231,5,2,500,1000
3230,01/09/2024,950,2,2,200,400
3231,16/01/2023,637,2,2,200,400
3232,10/12/2023,112,1,2,80,160
3233,19/03/2023,1808,5,1,500,500
3234,12/12/2023,593,2,3,200,600
3235,13/03/2023,1270,3,3,120,360
3236,27/09/2023,859,2,3,200,600
3237,14/10/2023,391,3,3,120,360
3238,07/03/2023,392,4,2,300,600
3239,09/03/2023,328,3,1,120,120
3240,12/07/2023,1239,3,3,120,360
3241,24/02/2023,1888,1,1,80,80
3242,14/01/2024,747,2,2,200,400
3243,17/06/2023,367,4,2,300,600
3244,13/02/2024,82,2,3,200,600
3245,22/05/2024,806,3,3,120,360
3246,20/06/2024,822,3,2,120,240
3247,04/10/2024,1100,2,2,200,400
3248,12/04/2023,1551,4,1,300,300
3249,26/02/2024,1756,4,2,300,600
3250,22/04/2024,1527,1,1,80,80
3251,30/04/2023,1766,3,2,120,240
3252,18/10/2023,1970,3,1,120,120
3253,02/05/2024,952,1,2,80,160
3254,10/06/2023,1503,2,2,200,400
3255,03/11/2024,372,3,1,120,120
3256,19/03/2023,1289,2,1,200,200
3257,07/02/2023,264,4,3,300,900
3258,29/01/2024,110,5,3,500,1500
3259,16/03/2024,1939,1,2,80,160
3260,23/06/2024,307,3,2,120,240
3261,06/04/2024,1224,1,1,80,80
3262,03/09/2024,226,4,2,300,600
3263,21/10/2023,185,4,3,300,900
3264,04/02/2024,964,4,1,300,300
3265,27/09/2024,31,4,2,300,600
3266,02/04/2023,614,5,1,500,500
3267,31/08/2024,1795,2,3,200,600
3268,06/01/2023,99,2,3,200,600
3269,11/11/2024,1363,5,3,500,1500
3270,28/09/2023,811,2,2,200,400
3271,11/09/2024,1821,4,2,300,600
3272,12/07/2024,1290,2,2,200,400
3273,09/04/2023,652,1,2,80,160
3274,09/06/2024,814,2,2,200,400
3275,13/07/2023,1822,1,2,80,160
3276,06/06/2023,1374,3,3,120,360
3277,27/10/2024,1020,1,3,80,240
3278,25/04/2023,978,1,2,80,160
3279,31/01/2024,1752,4,3,300,900
3280,18/10/2024,1568,4,1,300,300
3281,05/06/2024,1481,4,2,300,600
3282,02/08/2023,1839,1,1,80,80
3283,13/11/2024,88,5,2,500,1000
3284,16/06/2024,1087,4,2,300,600
3285,15/01/2023,922,4,3,300,900
3286,23/02/2024,1411,1,1,80,80
3287,03/01/2024,1815,3,3,120,360
3288,29/09/2024,1483,3,2,120,240
3289,01/08/2023,586,2,1,200,200
3290,30/11/2024,818,3,2,120,240
3291,14/11/2024,932,4,3,300,900
3292,05/01/2023,1660,5,2,500,1000
3293,19/08/2023,1293,2,2,200,400
3294,20/07/2023,1918,5,3,500,1500
3295,06/02/2024,797,5,2,500,1000
3296,29/05/2023,1958,4,1,300,300
3297,06/08/2024,1019,1,3,80,240
3298,06/05/2024,1013,1,2,80,160
3299,14/08/2023,973,1,3,80,240
3300,08/08/2024,633,3,2,120,240
3301,18/06/2023,346,1,3,80,240
3302,01/06/2023,724,4,3,300,900
3303,12/08/2023,901,3,1,120,120
3304,18/05/2024,1684,1,3,80,240
3305,03/07/2024,1102,5,1,500,500
3306,13/02/2023,1389,4,3,300,900
3307,27/11/2024,1038,4,3,300,900
3308,18/05/2024,136,2,2,200,400
3309,29/08/2023,1328,4,2,300,600
3310,17/12/2023,397,5,2,500,1000
3311,22/12/2024,792,4,3,300,900
3312,23/01/2023,79,2,3,200,600
3313,27/09/2024,1779,4,1,300,300
3314,20/08/2024,705,4,1,300,300
3315,12/02/2023,982,2,1,200,200
3316,10/04/2024,1442,4,2,300,600
3317,09/02/2023,1266,3,2,120,240
3318,30/10/2023,1075,4,1,300,300
3319,11/11/2024,744,1,3,80,240
3320,24/06/2023,1795,1,2,80,160
3321,15/06/2024,384,3,2,120,240
3322,05/04/2024,375,4,1,300,300
3323,12/09/2024,1754,5,2,500,1000
3324,12/07/2023,206,4,1,300,300
3325,01/09/2023,1850,1,2,80,160
3326,07/10/2023,489,2,3,200,600
3327,05/02/2023,1405,3,3,120,360
3328,10/07/2024,1992,2,2,200,400
3329,23/06/2024,881,5,1,500,500
3330,03/06/2023,1335,4,2,300,600
3331,23/01/2023,1399,5,1,500,500
3332,19/12/2024,632,2,2,200,400
3333,01/04/2023,592,4,3,300,900
3334,25/01/2024,1066,5,3,500,1500
3335,25/12/2023,533,1,2,80,160
3336,03/07/2024,522,1,2,80,160
3337,16/08/2023,825,3,2,120,240
3338,21/07/2023,1177,1,3,80,240
3339,16/12/2023,1336,1,3,80,240
3340,07/02/2023,1318,2,1,200,200
3341,14/05/2024,598,1,2,80,160
3342,29/11/2024,113,1,2,80,160
3343,12/02/2023,1725,2,3,200,600
3344,17/09/2024,1136,1,2,80,160
3345,31/05/2024,1199,1,1,80,80
3346,09/03/2023,1846,3,2,120,240
3347,03/05/2023,1326,1,3,80,240
3348,15/11/2024,1988,1,2,80,160
3349,02/12/2023,1540,3,3,120,360
3350,02/06/2023,734,2,1,200,200
3351,30/10/2024,1986,1,1,80,80
3352,11/06/2023,1245,5,2,500,1000
3353,02/08/2023,1195,2,2,200,400
3354,11/01/2024,318,2,3,200,600
3355,18/03/2024,996,1,1,80,80
3356,27/02/2024,213,3,1,120,120
3357,21/06/2024,253,2,1,200,200
3358,01/12/2024,124,3,1,120,120
3359,25/09/2024,1664,5,2,500,1000
3360,18/08/2023,1237,3,2,120,240
3361,28/02/2023,624,4,3,300,900
3362,06/04/2023,1109,3,1,120,120
3363,19/09/2023,1540,2,2,200,400
3364,20/12/2023,1089,3,2,120,240
3365,08/11/2023,1342,3,1,120,120
3366,16/05/2023,1370,4,2,300,600
3367,17/04/2024,1656,4,3,300,900
3368,23/09/2024,1267,1,3,80,240
3369,05/03/2024,898,2,1,200,200
3370,20/06/2024,1161,1,3,80,240
3371,26/05/2023,247,4,2,300,600
3372,07/06/2024,441,3,3,120,360
3373,28/03/2023,45,4,2,300,600
3374,19/04/2023,658,5,1,500,500
3375,27/02/2024,880,3,1,120,120
3376,11/12/2023,1712,1,2,80,160
3377,23/09/2023,1017,3,2,120,240
3378,08/08/2024,554,5,3,500,1500
3379,08/05/2024,809,4,2,300,600
3380,29/11/2023,971,2,1,200,200
3381,17/02/2024,1113,2,2,200,400
3382,05/09/2024,730,2,3,200,600
3383,10/10/2024,1021,4,3,300,900
3384,10/07/2023,954,2,2,200,400
3385,22/05/2023,1252,5,3,500,1500
3386,14/03/2023,1834,4,3,300,900
3387,16/06/2023,1315,2,1,200,200
3388,17/06/2023,1446,1,2,80,160
3389,19/07/2024,1091,4,1,300,300
3390,16/09/2023,1275,4,1,300,300
3391,14/03/2024,1065,3,3,120,360
3392,21/04/2023,99,2,1,200,200
3393,03/11/2024,1330,1,2,80,160
3394,14/06/2024,872,5,2,500,1000
3395,17/10/2023,1878,4,2,300,600
3396,15/07/2024,1480,5,1,500,500
3397,24/05/2024,1615,5,2,500,1000
3398,24/06/2023,301,5,2,500,1000
3399,29/10/2023,1223,3,1,120,120
3400,26/11/2024,1683,5,1,500,500
3401,04/07/2023,488,2,1,200,200
3402,05/12/2023,1130,2,1,200,200
3403,24/05/2024,1425,1,3,80,240
3404,06/11/2023,1729,1,1,80,80
3405,21/05/2024,1005,5,1,500,500
3406,12/12/2023,477,5,2,500,1000
3407,22/03/2023,1146,3,2,120,240
3408,09/01/2024,1101,5,1,500,500
3409,05/06/2023,1336,5,1,500,500
3410,07/03/2024,1136,5,1,500,500
3411,14/05/2024,861,4,2,300,600
3412,27/05/2023,809,4,2,300,600
3413,25/04/2024,1706,3,1,120,120
3414,10/03/2024,518,3,2,120,240
3415,02/06/2024,1221,2,2,200,400
3416,30/10/2024,1122,3,1,120,120
3417,13/11/2024,459,2,2,200,400
3418,10/03/2023,1865,5,1,500,500
3419,28/08/2024,230,3,3,120,360
3420,05/07/2023,1192,3,3,120,360
3421,12/11/2024,1833,3,3,120,360
3422,23/07/2023,1801,2,2,200,400
3423,07/07/2024,8,2,3,200,600
3424,13/01/2023,1196,1,2,80,160
3425,27/10/2024,1978,2,1,200,200
3426,01/10/2023,1384,2,3,200,600
3427,25/10/2023,195,4,2,300,600
3428,20/02/2023,1293,3,3,120,360
3429,14/05/2024,1043,2,2,200,400
3430,04/01/2024,354,3,2,120,240
